id,presupuesto,tipo
16563,894620,marcha
16564,892047,marcha
16565,656727,marcha
16566,512060,redes sociales
16567,145525,marcha
16568,209697,redes sociales
16569,523424,redes sociales
16570,180527,redes sociales
16571,486404,marcha
16572,426169,redes sociales
16573,152220,marcha
16574,407832,marcha
16575,575429,redes sociales
16576,325501,marcha
16577,925060,marcha
16578,215469,redes sociales
16579,163708,marcha
16580,163133,redes sociales
16581,940677,marcha
16582,524292,marcha
16583,713996,marcha
16584,818714,marcha
16585,318239,redes sociales
16586,201501,redes sociales
16587,254741,redes sociales
16588,129533,redes sociales
16589,974278,redes sociales
16590,347667,redes sociales
16591,26770,redes sociales
16592,462780,redes sociales
16593,664893,redes sociales
16594,738591,redes sociales
16595,197212,marcha
16596,856786,marcha
16597,151650,marcha
16598,795768,marcha
16599,442484,marcha
16600,364997,marcha
16601,243106,marcha
16602,289232,marcha
16603,944700,redes sociales
16604,464265,marcha
16605,819846,redes sociales
16606,324637,marcha
16607,127067,marcha
16608,38783,marcha
16609,535761,marcha
16610,482811,marcha
16611,436256,redes sociales
16612,226181,redes sociales
16613,347401,marcha
16614,412287,redes sociales
16615,483354,redes sociales
16616,65381,marcha
16617,504761,redes sociales
16618,544526,redes sociales
16619,425520,marcha
16620,805051,redes sociales
16621,804992,redes sociales
16622,811549,redes sociales
16623,362500,marcha
16624,154730,redes sociales
16625,335023,redes sociales
16626,19274,redes sociales
16627,129971,redes sociales
16628,686822,marcha
16629,549626,redes sociales
16630,512525,marcha
16631,460652,marcha
16632,225470,marcha
16633,878400,redes sociales
16634,481982,marcha
16635,473018,redes sociales
16636,139984,redes sociales
16637,165302,redes sociales
16638,637337,marcha
16639,597492,redes sociales
16640,239429,redes sociales
16641,152503,redes sociales
16642,45767,marcha
16643,48879,redes sociales
16644,796655,marcha
16645,905106,marcha
16646,100455,redes sociales
16647,920,redes sociales
16648,369610,redes sociales
16649,638269,redes sociales
16650,848710,redes sociales
16651,734480,marcha
16652,98795,redes sociales
16653,664050,redes sociales
16654,412543,marcha
16655,24862,redes sociales
16656,234162,redes sociales
16657,284753,marcha
16658,164611,marcha
16659,648086,redes sociales
16660,62374,redes sociales
16661,778731,marcha
16662,603487,redes sociales
16663,918748,marcha
16664,510180,marcha
16665,506544,redes sociales
16666,92986,marcha
16667,547104,marcha
16668,576066,redes sociales
16669,522604,redes sociales
16670,790797,marcha
16671,486936,redes sociales
16672,88127,marcha
16673,627664,marcha
16674,579647,redes sociales
16675,889820,redes sociales
16676,24721,marcha
16677,484327,marcha
16678,974557,redes sociales
16679,831407,marcha
16680,191534,marcha
16681,82450,redes sociales
16682,318465,redes sociales
16683,534444,marcha
16684,565933,redes sociales
16685,425546,marcha
16686,701983,marcha
16687,490090,redes sociales
16688,632088,marcha
16689,947170,marcha
16690,492377,redes sociales
16691,462714,marcha
16692,168577,marcha
16693,486203,marcha
16694,201677,redes sociales
16695,814014,redes sociales
16696,237188,redes sociales
16697,377225,marcha
16698,646038,redes sociales
16699,225422,marcha
16700,135752,marcha
16701,666706,marcha
16702,206137,marcha
16703,743129,redes sociales
16704,54825,redes sociales
16705,455365,marcha
16706,484993,marcha
16707,271700,marcha
16708,410721,redes sociales
16709,285121,redes sociales
16710,709557,marcha
16711,563100,marcha
16712,833627,redes sociales
16713,178205,marcha
16714,855415,redes sociales
16715,808733,redes sociales
16716,621918,marcha
16717,902799,marcha
16718,905988,redes sociales
16719,986592,marcha
16720,6209,redes sociales
16721,175712,redes sociales
16722,688366,redes sociales
16723,868943,redes sociales
16724,536908,marcha
16725,87739,redes sociales
16726,585156,redes sociales
16727,135109,marcha
16728,919326,redes sociales
16729,986688,marcha
16730,569837,redes sociales
16731,870552,redes sociales
16732,841103,redes sociales
16733,900206,marcha
16734,366301,marcha
16735,665196,redes sociales
16736,52842,redes sociales
16737,84908,marcha
16738,661471,redes sociales
16739,282033,marcha
16740,761605,redes sociales
16741,52249,redes sociales
16742,513081,marcha
16743,887017,marcha
16744,933394,redes sociales
16745,398456,redes sociales
16746,645092,redes sociales
16747,839318,redes sociales
16748,979627,marcha
16749,380807,redes sociales
16750,770943,marcha
16751,539897,marcha
16752,641496,marcha
16753,321065,redes sociales
16754,392845,redes sociales
16755,979367,redes sociales
16756,827898,marcha
16757,694580,redes sociales
16758,2579,marcha
16759,192463,redes sociales
16760,881540,marcha
16761,630350,redes sociales
16762,366439,marcha
16763,781794,redes sociales
16764,849392,redes sociales
16765,653779,redes sociales
16766,90027,marcha
16767,388565,marcha
16768,858205,redes sociales
16769,63183,redes sociales
16770,240981,redes sociales
16771,343605,marcha
16772,584714,redes sociales
16773,815748,redes sociales
16774,43082,marcha
16775,536742,marcha
16776,708330,redes sociales
16777,424528,redes sociales
16778,539007,marcha
16779,272384,redes sociales
16780,539822,marcha
16781,992837,redes sociales
16782,800063,marcha
16783,399370,redes sociales
16784,287339,marcha
16785,42222,redes sociales
16786,871422,redes sociales
16787,36001,marcha
16788,271045,redes sociales
16789,26014,marcha
16790,459800,redes sociales
16791,388916,redes sociales
16792,221285,redes sociales
16793,587739,marcha
16794,745559,marcha
16795,926414,redes sociales
16796,363384,marcha
16797,877666,redes sociales
16798,487235,redes sociales
16799,776704,marcha
16800,468561,redes sociales
16801,367322,redes sociales
16802,279922,redes sociales
16803,848200,redes sociales
16804,128671,marcha
16805,380973,marcha
16806,302303,marcha
16807,210061,marcha
16808,798909,marcha
16809,983165,marcha
16810,299566,marcha
16811,440661,redes sociales
16812,280840,marcha
16813,118392,redes sociales
16814,265319,marcha
16815,829431,redes sociales
16816,314398,marcha
16817,425213,marcha
16818,109165,marcha
16819,187066,marcha
16820,770748,redes sociales
16821,505378,redes sociales
16822,334674,redes sociales
16823,954783,marcha
16824,635605,marcha
16825,804615,marcha
16826,366673,redes sociales
16827,387607,marcha
16828,174069,redes sociales
16829,34326,redes sociales
16830,577422,redes sociales
16831,310206,redes sociales
16832,300713,marcha
16833,105414,marcha
16834,434745,redes sociales
16835,717251,marcha
16836,947790,marcha
16837,343583,marcha
16838,867583,redes sociales
16839,321901,redes sociales
16840,337315,redes sociales
16841,571149,marcha
16842,700225,marcha
16843,346277,redes sociales
16844,655487,marcha
16845,330027,marcha
16846,575692,redes sociales
16847,725637,marcha
16848,40892,marcha
16849,449414,redes sociales
16850,361508,redes sociales
16851,799364,redes sociales
16852,389419,redes sociales
16853,959017,marcha
16854,842126,redes sociales
16855,164718,marcha
16856,575813,marcha
16857,286688,redes sociales
16858,507254,marcha
16859,42029,marcha
16860,577462,marcha
16861,814199,redes sociales
16862,857427,marcha
16863,68454,redes sociales
16864,217943,redes sociales
16865,292249,marcha
16866,415155,marcha
16867,946105,marcha
16868,345968,redes sociales
16869,342662,redes sociales
16870,690746,marcha
16871,555814,marcha
16872,300466,redes sociales
16873,98751,marcha
16874,434947,redes sociales
16875,586715,redes sociales
16876,906576,marcha
16877,893058,marcha
16878,240429,marcha
16879,151843,redes sociales
16880,635910,marcha
16881,704714,redes sociales
16882,915112,marcha
16883,85586,redes sociales
16884,706269,marcha
16885,910275,marcha
16886,543637,redes sociales
16887,581149,redes sociales
16888,935471,marcha
16889,924302,redes sociales
16890,855836,marcha
16891,434983,marcha
16892,661306,marcha
16893,577377,marcha
16894,183542,redes sociales
16895,619950,redes sociales
16896,772711,redes sociales
16897,683490,redes sociales
16898,149990,redes sociales
16899,750718,marcha
16900,744506,redes sociales
16901,837393,redes sociales
16902,627767,marcha
16903,927832,redes sociales
16904,450175,redes sociales
16905,415673,redes sociales
16906,451869,marcha
16907,588478,marcha
16908,570859,redes sociales
16909,154235,marcha
16910,803305,redes sociales
16911,459020,marcha
16912,751592,marcha
16913,538271,marcha
16914,751394,redes sociales
16915,654970,marcha
16916,75500,marcha
16917,670647,redes sociales
16918,416359,marcha
16919,220998,marcha
16920,123110,redes sociales
16921,183350,marcha
16922,943488,redes sociales
16923,31769,marcha
16924,388950,redes sociales
16925,514734,redes sociales
16926,33242,redes sociales
16927,386012,marcha
16928,224042,redes sociales
16929,850225,redes sociales
16930,208875,redes sociales
16931,986715,marcha
16932,988392,marcha
16933,326362,redes sociales
16934,312597,redes sociales
16935,472357,marcha
16936,647895,redes sociales
16937,662644,marcha
16938,712398,marcha
16939,548877,marcha
16940,409978,marcha
16941,430825,marcha
16942,765739,marcha
16943,468573,marcha
16944,259794,marcha
16945,572512,marcha
16946,960743,marcha
16947,175373,marcha
16948,775136,redes sociales
16949,17884,marcha
16950,144360,redes sociales
16951,858734,marcha
16952,592630,redes sociales
16953,704175,redes sociales
16954,625975,marcha
16955,706246,redes sociales
16956,990898,redes sociales
16957,302609,redes sociales
16958,218284,marcha
16959,553012,redes sociales
16960,573326,redes sociales
16961,933332,marcha
16962,217607,marcha
16963,866190,marcha
16964,512095,marcha
16965,179715,redes sociales
16966,256497,redes sociales
16967,165131,redes sociales
16968,91879,redes sociales
16969,698274,redes sociales
16970,884166,marcha
16971,839939,redes sociales
16972,384031,redes sociales
16973,131031,redes sociales
16974,310272,redes sociales
16975,293997,redes sociales
16976,967550,marcha
16977,568868,redes sociales
16978,86361,redes sociales
16979,115629,marcha
16980,621823,marcha
16981,173180,marcha
16982,148837,marcha
16983,701223,redes sociales
16984,11973,redes sociales
16985,333997,redes sociales
16986,487024,marcha
16987,10562,marcha
16988,9955,marcha
16989,755761,redes sociales
16990,646442,marcha
16991,886539,redes sociales
16992,581888,marcha
16993,7021,marcha
16994,489285,redes sociales
16995,991287,redes sociales
16996,901733,redes sociales
16997,895163,redes sociales
16998,734226,marcha
16999,636445,redes sociales
17000,447296,redes sociales
17001,632337,marcha
17002,342266,redes sociales
17003,963943,marcha
17004,898782,redes sociales
17005,794956,marcha
17006,222572,marcha
17007,848497,marcha
17008,13918,redes sociales
17009,565018,redes sociales
17010,104040,redes sociales
17011,646693,redes sociales
17012,135103,redes sociales
17013,452735,redes sociales
17014,369222,marcha
17015,882159,marcha
17016,321212,marcha
17017,527951,marcha
17018,926797,marcha
17019,628528,marcha
17020,252378,marcha
17021,376516,redes sociales
17022,502859,marcha
17023,833859,redes sociales
17024,403851,redes sociales
17025,122227,marcha
17026,257314,redes sociales
17027,282550,marcha
17028,216123,redes sociales
17029,62349,marcha
17030,675240,redes sociales
17031,38506,redes sociales
17032,6516,marcha
17033,975578,redes sociales
17034,648519,redes sociales
17035,194821,marcha
17036,622186,marcha
17037,110574,redes sociales
17038,453201,marcha
17039,672651,marcha
17040,543271,marcha
17041,637526,marcha
17042,363736,redes sociales
17043,503843,redes sociales
17044,165086,redes sociales
17045,751959,marcha
17046,499811,marcha
17047,975639,marcha
17048,467818,redes sociales
17049,249099,redes sociales
17050,595259,redes sociales
17051,841468,marcha
17052,347544,marcha
17053,981389,redes sociales
17054,718813,marcha
17055,421693,redes sociales
17056,261469,marcha
17057,753247,marcha
17058,230516,redes sociales
17059,133403,marcha
17060,479228,marcha
17061,193394,redes sociales
17062,381092,redes sociales
17063,710503,redes sociales
17064,535710,marcha
17065,552633,redes sociales
17066,74723,marcha
17067,691398,redes sociales
17068,342184,marcha
17069,630817,marcha
17070,924672,redes sociales
17071,784863,marcha
17072,218044,redes sociales
17073,394691,marcha
17074,975577,redes sociales
17075,58210,marcha
17076,254451,redes sociales
17077,357579,marcha
17078,631683,marcha
17079,656123,redes sociales
17080,746457,redes sociales
17081,888331,marcha
17082,345670,redes sociales
17083,395007,redes sociales
17084,713787,redes sociales
17085,310162,redes sociales
17086,317467,marcha
17087,746739,marcha
17088,892216,marcha
17089,363713,marcha
17090,794332,marcha
17091,958889,redes sociales
17092,530993,redes sociales
17093,215565,redes sociales
17094,887363,marcha
17095,724146,marcha
17096,819449,marcha
17097,304562,marcha
17098,574166,redes sociales
17099,27104,marcha
17100,719964,marcha
17101,138692,redes sociales
17102,905393,marcha
17103,194275,redes sociales
17104,674395,marcha
17105,629612,redes sociales
17106,271909,redes sociales
17107,984752,marcha
17108,554474,marcha
17109,188991,marcha
17110,376731,marcha
17111,653350,redes sociales
17112,676961,redes sociales
17113,394683,marcha
17114,791538,redes sociales
17115,137596,marcha
17116,553527,marcha
17117,480126,redes sociales
17118,372528,marcha
17119,553469,redes sociales
17120,939914,marcha
17121,630578,redes sociales
17122,433189,marcha
17123,915635,marcha
17124,519085,marcha
17125,346698,redes sociales
17126,513439,marcha
17127,306427,marcha
17128,629095,redes sociales
17129,333139,redes sociales
17130,994667,redes sociales
17131,557279,redes sociales
17132,690750,marcha
17133,914895,marcha
17134,833534,redes sociales
17135,715354,marcha
17136,737081,marcha
17137,920275,marcha
17138,778167,marcha
17139,11697,marcha
17140,541747,marcha
17141,550515,redes sociales
17142,185480,redes sociales
17143,549160,redes sociales
17144,131110,redes sociales
17145,197235,marcha
17146,116482,redes sociales
17147,772761,redes sociales
17148,971418,redes sociales
17149,198951,marcha
17150,405966,redes sociales
17151,142475,marcha
17152,262730,marcha
17153,151803,redes sociales
17154,157649,marcha
17155,351145,redes sociales
17156,490477,marcha
17157,322127,redes sociales
17158,7837,marcha
17159,200621,marcha
17160,282288,marcha
17161,436363,marcha
17162,933484,marcha
17163,277510,redes sociales
17164,667649,marcha
17165,662532,redes sociales
17166,820522,redes sociales
17167,899398,marcha
17168,82046,redes sociales
17169,824287,marcha
17170,501572,redes sociales
17171,188208,marcha
17172,757308,marcha
17173,33572,marcha
17174,859450,redes sociales
17175,826237,marcha
17176,905023,redes sociales
17177,325775,redes sociales
17178,917058,redes sociales
